TAP,numCosts,numEffects,isGreen,typed,isBlue,isBlack,isColorless,cmc,isWhite,isRed,hasX,typedRatio,singleuse_isGreen,singleuse_typed,singleuse_isBlue,singleuse_isBlack,singleuse_isColorless,singleuse_cmc,singleuse_isWhite,singleuse_isRed,singleuse_hasX,singleuse_typedRatio,tripleuse_cmc,tripleuse_typed,tripleuse_typedRatio,abilityKey,ADD_MANA,keyword_keywordAbilityId,keyword_functionsInGraveyard,keyword_easesCosts,keyword_hasCost,keyword_isAdditionalCost,keyword_functionsInHand,keyword_isActivated,keyword_modifiedResolution,keyword_isAlternateCost,keyword_isEvasion,keyword_reducesCost,keyword_isContinuous,keyword_hasTargets,keyword_functionsInBattlefield,keyword_isTriggered,CREATURES_YOU_CONTROL,abilityword_,DESTROY_TARGET,DEALS_DAMAGE,GAIN_LIFE,PLUS_PLUS,AS_ENTERS,OTHER_COST,WHEN_ENTERS,DEALS_COMBAT,DESTROY_THAT,PLUS_LOYALTY,EXILE_TARGET,PLUSX_COUNTERS,WHENEVER_ENTERS,SACRIFICE_SELF,GRANTS_ABILITY,REGENERATE,ENTERS_TAPPED,CREATES_TOKEN,DRAW_CARD,WHENEVER_ATTACKS,PLUS_MINUS,CANT_BE_BLOCKED,WHEN_DIES,AT_UPKEEP,DESTROY_ALL,EXILE_CARD,WHENEVER_DIES,COUNTERSPELL,FIGHT,RETURN_ALL,DISCARD_CARD,SACRIFICE_CREATURE,DEAL_DAMAGE,UNTAP,MINUS_MINUS,ENTERS_WITH,SEARCH,RETURN_TARGET,SELF_CANT_BLOCK,PAY_ENERGY,AT_EACH_END_STEP,PERMANENTS_YOU_CONTROL,AT_PRECOMBAT_MAIN,WHEN_LEAVES,ENCHANTMENTS_YOU_CONTROL,AT_THE_END_STEP,BECOMES_BLOCKED,MINUS_LOYALTY,PAY_LIFE,SACRIFICE_ANOTHER,SACRIFICE_LAND,MODAL,MINUSX_COUNTERS,LANDS_YOU_CONTROL,EXILE_ALL,INVESTIGATE,SCRY,MANIFEST
"",,,,,,,,,,,,,,,,,,,,,,,,,,Ebon Drake2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,1.0,true,false,false,1.0,false,false,false,1.0,false,3.0,true,false,false,5.0,false,false,false,0.6,7.0,5.0,0.71428573,Scion of Glaciers1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,1.0,false,false,false,0.0,1.0,0.0,0.0,Glasses of Urza1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,1.0,false,true,false,3.0,false,false,false,0.33333334,false,4.0,false,true,false,9.0,true,false,false,0.44444445,15.0,6.0,0.4,"Teneb, the Harvester1",,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,"Teneb, the Harvester2",,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Greater Werewolf1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,5.0,true,false,false,0.4,5.0,2.0,0.4,Ornitharch1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,1.0,false,false,false,1.0,1.0,1.0,1.0,Elvish Mystic1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Ornitharch3,,130,null,null,null,null,null,null,true,null,null,null,null,null,null,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Ornitharch2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,true,1.0,false,false,false,4.0,false,false,false,0.25,true,2.0,false,false,false,7.0,false,false,false,0.2857143,15.0,4.0,0.26666668,Planeswalker's Favor1,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,2.0,false,true,false,0.5,2.0,1.0,0.5,Fire1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,4.0,false,false,false,0.0,4.0,0.0,0.0,Krark-Clan Ironworks1,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,true,1.0,false,false,false,3.0,false,false,false,0.33333334,true,2.0,false,true,false,7.0,false,false,false,0.2857143,13.0,4.0,0.30769232,Mortipede1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,0,false,1.0,false,false,false,1.0,true,false,false,1.0,false,2.0,false,false,false,4.0,true,false,false,0.5,6.0,4.0,0.6666667,Calming Licid1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,3.0,true,false,false,0.33333334,3.0,1.0,0.33333334,Calming Licid2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Drag Down1,,,,,,,,,,,,,,,,,,DOMAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Ghost Ship2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,3.0,true,false,false,3.0,false,false,false,1.0,false,5.0,true,false,false,7.0,false,false,false,0.71428573,13.0,11.0,0.84615386,Ghost Ship1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,3.0,false,false,false,0.33333334,3.0,1.0,0.33333334,Rite of Passage1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Blood Scrivener1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,1.0,false,false,false,1.0,true,false,false,1.0,false,2.0,false,false,false,7.0,true,false,false,0.2857143,9.0,4.0,0.44444445,Loxodon Mender1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Gush2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Gush1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Genju of the Cedars3,,15,null,null,null,null,null,null,null,null,null,null,true,true,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,1.0,true,false,false,1.0,1.0,1.0,1.0,Guardian Angel1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,2.0,true,false,false,2.0,false,false,false,1.0,false,4.0,true,false,false,4.0,false,false,false,1.0,8.0,8.0,1.0,Voidmage Prodigy1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,3.0,false,false,false,6.0,false,true,false,0.5,6.0,3.0,0.5,Worldgorger Dragon1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,3.0,false,false,false,6.0,false,true,false,0.5,6.0,3.0,0.5,Worldgorger Dragon2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,6.0,false,false,false,0.33333334,6.0,2.0,0.33333334,Hex1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Worldgorger Dragon3,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Sejiri Refuge1,,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Worldgorger Dragon4,,27,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Sejiri Refuge3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Boneknitter2,,95,null,null,true,null,true,null,null,true,null,null,null,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Sejiri Refuge2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,4.0,true,false,false,0.5,4.0,2.0,0.5,"Kongming, ""Sleeping Dragon""1",,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,1.0,false,true,false,2.0,false,false,false,0.5,false,2.0,false,true,false,4.0,false,false,false,0.5,8.0,4.0,0.5,Boneknitter1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Battlefront Krushok1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,5.0,false,false,false,0.2,5.0,1.0,0.2,Battlefront Krushok2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Memory's Journey2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Memory's Journey1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Voidmage Prodigy2,,95,null,null,true,null,true,null,null,true,null,null,null,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,3.0,false,false,false,3.0,false,true,false,1.0,3.0,3.0,1.0,Meteor Blast1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,4.0,false,true,false,0.25,4.0,1.0,0.25,Worldheart Phoenix1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Worldheart Phoenix2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Two-Headed Dragon4,,24,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Two-Headed Dragon3,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Noble Templar1,,28,null,null,null,null,null,null,null,null,null,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,true,false,false,3.0,false,false,false,0.6666667,3.0,2.0,0.6666667,Cancel1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Noble Templar2,,144,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,4.0,false,false,false,0.0,4.0,0.0,0.0,Arcane Spyglass2,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,2,1,false,0.0,false,false,false,2.0,false,false,false,0.0,false,0.0,false,false,false,6.0,false,false,false,0.0,10.0,0.0,0.0,Arcane Spyglass1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Dormant Volcano3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Tattoo Ward3,,15,null,null,null,null,null,null,null,null,null,null,true,true,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Dormant Volcano1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,4.0,false,false,false,0.25,4.0,1.0,0.25,Dangerous1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Cavern Harpy3,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Dormant Volcano2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",2,0,false,0.0,false,false,false,0.0,false,false,false,0.0,true,1.0,false,false,false,4.0,false,false,false,0.25,4.0,1.0,0.25,Floral Spuzzem1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,1.0,false,true,false,1.0,false,false,false,1.0,false,3.0,false,true,false,3.0,false,false,false,1.0,5.0,5.0,1.0,Fog of Gnats1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,3.0,true,false,false,0.33333334,3.0,1.0,0.33333334,Tattoo Ward1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,false,false,3.0,true,false,false,0.33333334,3.0,1.0,0.33333334,Tattoo Ward2,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,0.0,false,false,false,0.0,0.0,0.0,0.0,Canopy Vista1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Amoeboid Changeling1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,7.0,false,true,false,0.2857143,7.0,2.0,0.2857143,Ignition Team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,
true,1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,true,false,false,2.0,false,false,false,0.5,2.0,1.0,0.5,Amoeboid Changeling2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,1.0,false,false,false,3.0,false,true,false,0.33333334,false,3.0,false,false,false,10.0,false,true,false,0.3,16.0,5.0,0.3125,Ignition Team1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,1.0,false,false,false,2.0,false,true,false,0.5,false,3.0,false,false,false,4.0,true,true,false,0.75,8.0,5.0,0.625,Boros Guildmage1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Amoeboid Changeling3,,45,true,null,null,null,true,null,null,null,null,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Raging Goblin1,,20,null,null,null,null,null,null,null,null,null,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,1.0,false,false,false,2.0,true,false,false,0.5,false,3.0,false,false,false,4.0,true,false,false,0.75,8.0,5.0,0.625,Boros Guildmage2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,3.0,false,false,false,0.0,3.0,0.0,0.0,Worn Powerstone2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,2.0,false,false,false,1.0,2.0,2.0,1.0,Cavern Harpy2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
true,1,1,false,0.0,false,false,false,0.0,false,false,false,0.0,false,0.0,false,false,false,3.0,false,false,false,0.0,3.0,0.0,0.0,Worn Powerstone1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,true,false,2.0,false,false,false,1.0,2.0,2.0,1.0,Cavern Harpy1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Dangerous2,,76,null,null,null,null,true,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,6.0,true,false,false,0.33333334,6.0,2.0,0.33333334,Deploy the Gatewatch1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",1,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,true,false,false,6.0,false,false,false,0.33333334,6.0,2.0,0.33333334,Ephemeron1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,0,false,0.0,false,false,false,0.0,false,false,false,0.0,false,2.0,false,false,false,6.0,false,true,false,0.33333334,6.0,2.0,0.33333334,Two-Headed Dragon2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Ephemeron2,,19,null,null,null,null,null,null,null,null,true,null,true,null,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,1.0,false,false,false,2.0,false,true,false,0.5,false,3.0,false,false,false,8.0,false,true,false,0.375,12.0,5.0,0.41666666,Two-Headed Dragon1,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,2,false,0.0,false,false,false,0.0,false,false,false,0.0,false,1.0,false,true,false,4.0,false,false,false,0.25,4.0,1.0,0.25,Tendrils of Corruption1,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,,Firebreathing2,,15,null,null,null,null,null,null,null,null,null,null,true,true,true,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,1.0,false,false,false,1.0,false,true,false,1.0,false,2.0,false,false,false,2.0,false,true,false,1.0,4.0,4.0,1.0,Firebreathing1,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",0,1,false,0.0,false,false,false,2.0,false,false,false,0.0,false,1.0,false,false,false,4.0,true,false,false,0.25,8.0,1.0,0.125,Circle of Protection: Artifacts1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
